Key,block1Title,previewText,logo,logoUrl,headlineImg,headlineMobImg,topModText,heroImg,heroMobImg,heroAltText,heroUrl,headerCopy11,headerCopy12,cta1Url,cta1Text,mod1DesktopImg,mod1DesktopText,mod1MobileImg,mod1MobileText,mod1DesktopImgUrl,mod1ImgAtlText,mod2DesktopImg,mod2DesktopText,mod2MobileImg,mod2MobileText,mod2ImgUrl,mod2ImgAltText,mod3DesktopImg,mod3DesktopText,mod3MobileImg,mod3MobileText,mod3ImgUrl,mod3ImgAltText,headlineImage2Desktop,headlineImage2Mobile,Headlinetext2,heroImage2Desktop,heroImage2Mobile,heroImage2Url,heroImage2AltText,headerCopy3,headerCopy4,headerCopy5,cta2,cta2Url,cta3,cta3Url,cta4,cta4Url
-12,Mira lo que está pasando en la semana 28,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-28?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week28_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-28-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-28&utm_content=maincta _maincta,Mira lo que está pasando en la semana 28,be-post-week-28-es.jpg,Semana 28,be-post-week-28-es-mob.jpg,Semana 28,,,,,,,,,,,,,,,,,,,,,,"Tu bebé comenzará a responder pronto a estímulos sonoros, como tu voz, el ruido de tu estómago o incluso el ruido del mundo exterior.",,,Mira lo que está pasando en la semana 28,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-28?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week28_maincta,,,,
-11,Mira lo que está pasando en la semana 29,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-29?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week29_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-29-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-29&utm_content=maincta _maincta,Mira lo que está pasando en la semana 29,be-post-week-29-es.jpg,Semana 29,be-post-week-29-es-mob.jpg,Semana 29,,,,,,,,,,,,,,,,,,,,,,"El cerebro de tu pequeño está aprendiendo a regular la temperatura corporal, aunque por ahora no lo necesita porque está cómodo y calentito.",,,Mira lo que está pasando en la semana 29,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-29?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week29_maincta,,,,
-10,Mira lo que está pasando en la semana 30,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-30?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week30_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-30-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-30&utm_content=maincta _maincta,Mira lo que está pasando en la semana 30,be-post-week-30-es.jpg,Semana 30,be-post-week-30-es-mob.jpg,Semana 30,,,,,,,,,,,,,,,,,,,,,,"Tu pequeño está comiendo lo que tú comes, por lo que es muy importante consumir la cantidad adecuada de calcio, hierro y proteína.",,,Mira lo que está pasando en la semana 30,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-30?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week30_maincta,,,,
-9,Mira lo que está pasando en la semana 31,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-31?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week31_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-31-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-31&utm_content=maincta _maincta,Mira lo que está pasando en la semana 31,be-post-week-31-es.jpg,Semana 31,be-post-week-31-es-mob.jpg,Semana 31,,,,,,,,,,,,,,,,,,,,,,"Puede parecerte que tu bebé se mueve menos, pero es porque ahora tiene menos espacio.",,,Mira lo que está pasando en la semana 31,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-31?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week31_maincta,,,,
-8,Mira lo que está pasando en la semana 32,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-32?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week32_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-32-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-32&utm_content=maincta _maincta,Mira lo que está pasando en la semana 32,be-post-week-32-es.jpg,Semana 32,be-post-week-32-es-mob.jpg,Semana 32,,,,,,,,,,,,,,,,,,,,,,"Si notas algunas acrobacias adicionales esta semana, ¡es porque tu bebé se está posicionando para el gran día!",,,Mira lo que está pasando en la semana 32,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-32?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week32_maincta,,,,
-7,Mira lo que está pasando en la semana 33,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-33?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week33_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-33-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-33&utm_content=maincta _maincta,Mira lo que está pasando en la semana 33,be-post-week-33-es.jpg,Semana 33,be-post-week-33-es-mob.jpg,Semana 33,,,,,,,,,,,,,,,,,,,,,,"Todos los sentidos de tu bebé están funcionando ahora, preparándose para la vida en el mundo exterior.",,,Mira lo que está pasando en la semana 33,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-33?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week33_maincta,,,,
-6,Mira lo que está pasando en la semana 34,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-34?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week34_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-34-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-34&utm_content=maincta _maincta,Mira lo que está pasando en la semana 34,be-post-week-34-es.jpg,Semana 34,be-post-week-34-es-mob.jpg,Semana 34,,,,,,,,,,,,,,,,,,,,,,"Tu bebé se está quedando sin espacio, lo que significa que es hora de estar atenta a los signos del trabajo de parto.",,,Mira lo que está pasando en la semana 34,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-34?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week34_maincta,,,,
-5,Mira lo que está pasando en la semana 35,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-35?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week35_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-35-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-35&utm_content=maincta _maincta,Mira lo que está pasando en la semana 35,be-post-week-35-es.jpg,Semana 35,be-post-week-35-es-mob.jpg,Semana 35,,,,,,,,,,,,,,,,,,,,,,"Es probable que tu bebé ya esté de cabeza en el canal de parto, listo para el gran viaje que emprenderá en unas pocas semanas.",,,Mira lo que está pasando en la semana 35,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-35?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week35_maincta,,,,
-4,Mira lo que está pasando en la semana 36,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-36?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week36_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-36-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-36&utm_content=maincta _maincta,Mira lo que está pasando en la semana 36,be-post-week-36-es.jpg,Semana 36,be-post-week-36-es-mob.jpg,Semana 36,,,,,,,,,,,,,,,,,,,,,,"A tu bebé le encanta escucharte y prefiere tu voz a cualquier otro sonido. Así que no sientas vergüenza de tararearle una canción de cuna, o de leerle un cuento.",,,Mira lo que está pasando en la semana 36,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-36?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week36_maincta,,,,
-3,Mira lo que está pasando en la semana 37,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-37?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week37_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-37-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-37&utm_content=maincta _maincta,Mira lo que está pasando en la semana 37,be-post-week-37-es.jpg,Semana 37,be-post-week-37-es-mob.jpg,Semana 37,,,,,,,,,,,,,,,,,,,,,,Tu pequeño todavía sigue creciendo rápido (¡apróximadamente 15 gramos por día!) Y está más bonito que nunca.,,,Mira lo que está pasando en la semana 37,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-37?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week37_maincta,,,,
-2,Mira lo que está pasando en la semana 38,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-38?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week38_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-38-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-38&utm_content=maincta _maincta,Mira lo que está pasando en la semana 38,be-post-week-38-es.jpg,Semana 38,be-post-week-38-es-mob.jpg,Semana 38,,,,,,,,,,,,,,,,,,,,,,Tu bebé se está deshaciendo del vello corporal y del vérnix (sustancia parecida a la cera que protege la dermis) a medida que su piel se prepara para el aire libre.,,,Mira lo que está pasando en la semana 38,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-38?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week38_maincta,,,,
-1,Mira lo que está pasando en la semana 39,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-39?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week39_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-39-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-39&utm_content=maincta _maincta,Mira lo que está pasando en la semana 39,be-post-week-39-es.jpg,Semana 39,be-post-week-39-es-mob.jpg,Semana 39,,,,,,,,,,,,,,,,,,,,,,"En este momento los pulmones de tu bebé están ocupados fabricando surfactante, una sustancia que ayuda a evitar que los alvéolos pulmonares se peguen cuando respire por primera vez.",,,Mira lo que está pasando en la semana 39,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-39?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week39_maincta,,,,
0,Mira lo que está pasando en la semana 40,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-40?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week40_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-40-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-40&utm_content=maincta _maincta,Mira lo que está pasando en la semana 40,be-post-week-40-es.jpg,Semana 40,be-post-week-40-es-mob.jpg,Semana 40,,,,,,,,,,,,,,,,,,,,,,"Tu bebé está acurrucado dentro de tu útero, esperando para saludarte. ¡Ya casi es la hora!",,,Mira lo que está pasando en la semana 40,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-40?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week40_maincta,,,,
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
